Property URL,MLS ID,Property type,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country
https://www.zillow.com/homedetails/504-14th-St-Huntington-Beach-CA-92648/25112457_zpid/,,Single Family,2350000,3/18/24,2835,sqft,828.92,2938,sqft,3,3,504 14th St,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/16592-Rhone-Ln-Huntington-Beach-CA-92647/25253666_zpid/,,Single Family,1335000,3/18/24,1883,sqft,708.98,6200,sqft,4,2,16592 Rhone Ln,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/16141-Davis-Ln-Huntington-Beach-CA-92649/111423950_zpid/,,Single Family,1269000,3/18/24,1624,sqft,781.4,6188,sqft,4,2,16141 Davis Ln,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/8141-Indianapolis-Ave-Huntington-Beach-CA-92646/25273692_zpid/,,Single Family,800000,3/15/24,1711,sqft,467.56,7000,sqft,4,2,8141 Indianapolis Ave,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/17322-Yosemite-Cir-Huntington-Beach-CA-92647/25209618_zpid/,,Single Family,1434000,3/14/24,2946,sqft,486.76,6300,sqft,5,4,17322 Yosemite Cir,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/19782-Edgewood-Ln-Huntington-Beach-CA-92646/25280146_zpid/,,Single Family,1450000,3/14/24,1844,sqft,786.33,5850,sqft,4,2,19782 Edgewood Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/7102-Ford-Dr-Huntington-Beach-CA-92647/25292342_zpid/,,Single Family,1250000,3/14/24,1264,sqft,988.92,6002,sqft,3,2,7102 Ford Dr,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/620-22nd-St-Huntington-Beach-CA-92648/25109422_zpid/,,Single Family,2220000,3/13/24,2765,sqft,802.89,2938,sqft,3,4,620 22nd St,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/16312-Woodstock-Ln-Huntington-Beach-CA-92647/25266984_zpid/,,Single Family,1522000,3/13/24,1825,sqft,833.97,6000,sqft,4,4,16312 Woodstock Ln,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/19142-Stingray-Ln-Huntington-Beach-CA-92646/25278149_zpid/,,Single Family,1550000,3/13/24,2992,sqft,518.05,6540,sqft,5,4,19142 Stingray Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/221-2nd-St-Huntington-Beach-CA-92648/25113502_zpid/,,Single Family,675000,3/12/24,2495,sqft,270.54,2938,sqft,4,4,221 2nd St,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/16552-Kettler-Ln-Huntington-Beach-CA-92647/25265929_zpid/,,Single Family,1185000,3/12/24,1615,sqft,733.75,6106,sqft,4,2,16552 Kettler Ln,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/6052-Manorfield-Dr-Huntington-Beach-CA-92648/25288445_zpid/,,Single Family,2000000,3/12/24,3182,sqft,628.54,6000,sqft,5,3.5,6052 Manorfield Dr,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/16149-Saint-Croix-Cir-Huntington-Beach-CA-92649/25301669_zpid/,,Single Family,1875000,3/12/24,1826,sqft,1026.83,1512,sqft,3,3,16149 Saint Croix Cir,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/15972-Wicklow-Ln-Huntington-Beach-CA-92647/25262320_zpid/,,Single Family,1113000,3/11/24,1232,sqft,903.41,7050,sqft,3,2,15972 Wicklow Ln,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/21291-Seaforth-Ln-Huntington-Beach-CA-92646/25268952_zpid/,,Single Family,1375000,3/11/24,1606,sqft,856.16,6162,sqft,4,2,21291 Seaforth Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/9121-Belcaro-Dr-Huntington-Beach-CA-92646/25271488_zpid/,,Single Family,1945000,3/11/24,2643,sqft,735.91,6600,sqft,3,3,9121 Belcaro Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/514-Pierside-Cir-Huntington-Beach-CA-92648/25113383_zpid/,,Single Family,1849888,3/8/24,2476,sqft,747.13,3944,sqft,3,3,514 Pierside Cir,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/5562-Edinger-Ave-Huntington-Beach-CA-92649/25265041_zpid/,,Single Family,820000,3/8/24,1615,sqft,507.74,6700,sqft,3,2,5562 Edinger Ave,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/5652-Venturi-Dr-Huntington-Beach-CA-92649/25265358_zpid/,,Single Family,1300000,3/8/24,1127,sqft,1153.5,6000,sqft,3,2,5652 Venturi Dr,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/8382-Hillhead-Dr-Huntington-Beach-CA-92646/25268574_zpid/,,Single Family,1320000,3/8/24,1490,sqft,885.91,5012,sqft,4,2,8382 Hillhead Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/9972-Silver-Strand-Dr-Huntington-Beach-CA-92646/25272089_zpid/,,Single Family,1570000,3/8/24,3300,sqft,475.76,6400,sqft,6,4,9972 Silver Strand Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/9361-Candlewood-Dr-Huntington-Beach-CA-92646/25272101_zpid/,,Single Family,1750000,3/8/24,1642,sqft,1065.77,6501,sqft,3,2,9361 Candlewood Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/19281-Worchester-Ln-Huntington-Beach-CA-92646/25276189_zpid/,,Single Family,1180000,3/8/24,2625,sqft,449.52,5701,sqft,3,2,19281 Worchester Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/19122-Hamden-Ln-Huntington-Beach-CA-92646/25276351_zpid/,,Single Family,1175000,3/8/24,1232,sqft,953.73,8404,sqft,3,2,19122 Hamden Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/17562-Wrightwood-Ln-Huntington-Beach-CA-92649/25290298_zpid/,,Single Family,1265000,3/8/24,1230,sqft,1028.46,6000,sqft,3,3,17562 Wrightwood Ln,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/14871-Vanguard-Ln-Huntington-Beach-CA-92647/25303307_zpid/,,Single Family,850000,3/8/24,2451,sqft,346.8,6825,sqft,5,2,14871 Vanguard Ln,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/8571-Mossford-Dr-Huntington-Beach-CA-92646/25279418_zpid/,,Single Family,1530000,3/7/24,1898,sqft,806.11,6000,sqft,5,3,8571 Mossford Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/17192-Treehaven-Ln-Huntington-Beach-CA-92647/25209369_zpid/,,Single Family,1200000,3/6/24,1578,sqft,760.46,6000,sqft,4,2,17192 Treehaven Ln,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/6091-Atlas-Dr-Huntington-Beach-CA-92647/25264206_zpid/,,Single Family,1100000,3/6/24,1583,sqft,694.88,7178,sqft,4,2,6091 Atlas Dr,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/4662-Operetta-Dr-Huntington-Beach-CA-92649/25299162_zpid/,,Single Family,1260000,3/6/24,2130,sqft,591.55,6100,sqft,4,4,4662 Operetta Dr,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/4681-Winthrop-Dr-Huntington-Beach-CA-92649/95729740_zpid/,,Single Family,1749000,3/6/24,2020,sqft,865.84,2918,sqft,4,3,4681 Winthrop Dr,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/5741-Castle-Dr-Huntington-Beach-CA-92649/25265182_zpid/,,Single Family,1155000,3/5/24,1614,sqft,715.61,6000,sqft,3,2,5741 Castle Dr,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/8451-Deepcliff-Dr-Huntington-Beach-CA-92646/25280514_zpid/,,Single Family,1450000,3/5/24,2065,sqft,702.18,6498,sqft,4,3,8451 Deepcliff Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/6091-Littlefield-Dr-Huntington-Beach-CA-92648/25288428_zpid/,,Single Family,1780000,3/5/24,2615,sqft,680.69,7000,sqft,4,3,6091 Littlefield Dr,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/16461-24th-St-102-Sunset-Beach-CA-90742/2062983966_zpid/,,Single Family,2450000,3/4/24,2508,sqft,976.87,2700,sqft,3,4,16461 24th St #102,Sunset Beach,90742,CA,USA
https://www.zillow.com/homedetails/9351-Hyannis-Port-Dr-Huntington-Beach-CA-92646/25277653_zpid/,,Single Family,1200000,3/1/24,1982,sqft,605.45,6120,sqft,5,2,9351 Hyannis Port Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/10122-Pua-Dr-Huntington-Beach-CA-92646/25282525_zpid/,,Single Family,1549000,3/1/24,2000,sqft,774.5,7280,sqft,5,4,10122 Pua Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/17712-Forest-Ln-Huntington-Beach-CA-92647/25295845_zpid/,,Single Family,1190000,3/1/24,1457,sqft,816.75,6000,sqft,4,3,17712 Forest Ln,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/18790-Sinclair-Ln-Huntington-Beach-CA-92648/64640945_zpid/,,Single Family,1580000,3/1/24,2649,sqft,596.45,4226,sqft,3,4,18790 Sinclair Ln,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/16202-Ballantine-Ln-Huntington-Beach-CA-92647/25267167_zpid/,,Single Family,1425000,2/29/24,2293,sqft,621.46,7098,sqft,4,3,16202 Ballantine Ln,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/20151-Big-Bend-Ln-Huntington-Beach-CA-92646/25274324_zpid/,,Single Family,1125000,2/29/24,1856,sqft,606.14,,,4,2,20151 Big Bend Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/18822-Lister-Ln-Huntington-Beach-CA-92646/25286903_zpid/,,Single Family,1535000,2/29/24,2175,sqft,705.75,9122,sqft,4,2,18822 Lister Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/17412-Caspers-Cir-Huntington-Beach-CA-92647/25291517_zpid/,,Single Family,1775000,2/29/24,2195,sqft,808.66,6000,sqft,5,4,17412 Caspers Cir,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/6402-Saint-Paul-Cir-Huntington-Beach-CA-92647/25291836_zpid/,,Single Family,1200000,2/29/24,2118,sqft,566.57,6098,sqft,4,3,6402 Saint Paul Cir,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/9661-Gisler-Dr-Huntington-Beach-CA-92646/2055040792_zpid/,,Single Family,2150000,2/29/24,3247,sqft,662.15,4750,sqft,5,5,9661 Gisler Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/9102-Warfield-Dr-Huntington-Beach-CA-92646/25277212_zpid/,,Single Family,1330000,2/28/24,2129,sqft,624.71,6630,sqft,4,2,9102 Warfield Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/8752-Baywood-Dr-Huntington-Beach-CA-92646/25280001_zpid/,,Single Family,1699999,2/28/24,2379,sqft,714.59,6900,sqft,4,3,8752 Baywood Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/7691-Alberta-Dr-Huntington-Beach-CA-92648/25287683_zpid/,,Single Family,1165000,2/28/24,1552,sqft,750.64,6489,sqft,3,2,7691 Alberta Dr,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/4171-Silliman-Dr-Huntington-Beach-CA-92649/25300023_zpid/,,Single Family,1850000,2/28/24,2121,sqft,872.23,6200,sqft,3,2,4171 Silliman Dr,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/16311-Woodstock-Ln-Huntington-Beach-CA-92647/25266973_zpid/,,Single Family,1325000,2/27/24,1415,sqft,936.4,6060,sqft,3,2,16311 Woodstock Ln,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/19112-Walleye-Ln-Huntington-Beach-CA-92646/25278119_zpid/,,Single Family,1570000,2/27/24,2700,sqft,581.48,6300,sqft,4,4,19112 Walleye Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/19411-Pitcairn-Ln-Huntington-Beach-CA-92646/25281683_zpid/,,Single Family,1300000,2/27/24,1668,sqft,779.38,6000,sqft,4,2,19411 Pitcairn Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/6592-Horseshoe-Ln-Huntington-Beach-CA-92648/25288920_zpid/,,Single Family,5600000,2/27/24,5925,sqft,945.15,0.35,acres,5,7,6592 Horseshoe Ln,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/17011-Roundhill-Dr-Huntington-Beach-CA-92649/25299811_zpid/,,Single Family,2100000,2/27/24,1927,sqft,1089.78,6800,sqft,3,2,17011 Roundhill Dr,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/226-2nd-St-Huntington-Beach-CA-92648/326676064_zpid/,,Single Family,3350000,2/27/24,2875,sqft,1165.22,2938,sqft,3,5,226 2nd St,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/5942-Langport-Cir-Huntington-Beach-CA-92649/25267874_zpid/,,Single Family,570000,2/26/24,1547,sqft,368.46,6120,sqft,3,2,5942 Langport Cir,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/8222-Pennington-Dr-Huntington-Beach-CA-92646/25268140_zpid/,,Single Family,850000,2/26/24,1296,sqft,655.86,1584,sqft,3,2,8222 Pennington Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/20471-Allport-Ln-Huntington-Beach-CA-92646/25275857_zpid/,,Single Family,1415000,2/26/24,1344,sqft,1052.83,7614,sqft,3,2,20471 Allport Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/10152-Forrestal-Dr-Huntington-Beach-CA-92646/25280620_zpid/,,Single Family,1225000,2/26/24,1448,sqft,845.99,6000,sqft,4,2,10152 Forrestal Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/8201-Valencia-Dr-Huntington-Beach-CA-92647/25294866_zpid/,,Single Family,1065000,2/26/24,1417,sqft,751.59,7000,sqft,3,2,8201 Valencia Dr,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/3211-Portofino-Cir-Huntington-Beach-CA-92649/25302544_zpid/,,Single Family,3168000,2/26/24,3180,sqft,996.23,4356,sqft,4,4,3211 Portofino Cir,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/9431-Leilani-Dr-Huntington-Beach-CA-92646/82766735_zpid/,,Single Family,1950000,2/26/24,3061,sqft,637.05,6000,sqft,6,4,9431 Leilani Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/6802-Sunview-Dr-Huntington-Beach-CA-92647/25264462_zpid/,,Single Family,1535000,2/23/24,2520,sqft,609.13,6000,sqft,5,3,6802 Sunview Dr,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/21791-Summerwind-Ln-Huntington-Beach-CA-92646/25269699_zpid/,,Single Family,1860000,2/23/24,2750,sqft,676.36,7980,sqft,4,3,21791 Summerwind Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/21292-Monaco-Cir-Huntington-Beach-CA-92646/25269934_zpid/,,Single Family,865000,2/23/24,1254,sqft,689.79,2677,sqft,3,2,21292 Monaco Cir,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/9732-Melinda-Cir-Huntington-Beach-CA-92646/25271335_zpid/,,Single Family,2260000,2/23/24,3600,sqft,627.78,6000,sqft,6,4,9732 Melinda Cir,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/17091-Erwin-Ln-Huntington-Beach-CA-92647/25291790_zpid/,,Single Family,1217000,2/23/24,1641,sqft,741.62,8500,sqft,4,2,17091 Erwin Ln,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/3526-Windspun-Dr-Huntington-Beach-CA-92649/25302025_zpid/,,Single Family,1925000,2/23/24,2057,sqft,935.83,1741,sqft,4,3,3526 Windspun Dr,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/311-California-Huntington-Beach-CA-92648/341848715_zpid/,,Single Family,2563500,2/23/24,2798,sqft,916.19,3375,sqft,3,4,311 California,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/209-21st-St-Huntington-Beach-CA-92648/25109772_zpid/,,Single Family,1406500,2/22/24,2300,sqft,611.52,2975,sqft,3,3,209 21st St,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/21261-Cupar-Ln-Huntington-Beach-CA-92646/25268562_zpid/,,Single Family,1264000,2/22/24,1043,sqft,1211.89,6099,sqft,3,2,21261 Cupar Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/18671-Park-Ridge-Ln-Huntington-Beach-CA-92648/25289225_zpid/,,Single Family,1360000,2/22/24,2022,sqft,672.6,3998,sqft,3,3,18671 Park Ridge Ln,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/17602-Roxanne-Ln-Huntington-Beach-CA-92647/25295811_zpid/,,Single Family,1130000,2/22/24,2614,sqft,432.29,7202,sqft,6,4,17602 Roxanne Ln,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/16322-Spartan-Cir-Huntington-Beach-CA-92649/25302229_zpid/,,Single Family,2100000,2/22/24,3515,sqft,597.44,6000,sqft,6,4,16322 Spartan Cir,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/7071-Valentine-Dr-Huntington-Beach-CA-92647/25254712_zpid/,,Single Family,1365000,2/21/24,1931,sqft,706.89,6000,sqft,3,2,7071 Valentine Dr,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/16411-Golden-Gate-Ln-Huntington-Beach-CA-92649/25264695_zpid/,,Single Family,980000,2/21/24,1122,sqft,873.44,7000,sqft,3,2,16411 Golden Gate Ln,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/6841-Livingston-Dr-Huntington-Beach-CA-92648/25289036_zpid/,,Single Family,2500000,2/21/24,3967,sqft,630.2,9075,sqft,5,5,6841 Livingston Dr,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/6781-Bridgewater-Dr-Huntington-Beach-CA-92647/25265545_zpid/,,Single Family,1333000,2/20/24,1953,sqft,682.54,6000,sqft,4,2,6781 Bridgewater Dr,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/9702-Villa-Pacific-Dr-Huntington-Beach-CA-92646/25269963_zpid/,,Single Family,915000,2/20/24,1418,sqft,645.28,1597,sqft,4,3,9702 Villa Pacific Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/9891-Hot-Springs-Dr-Huntington-Beach-CA-92646/25275073_zpid/,,Single Family,1509000,2/20/24,1494,sqft,1010.04,6098,sqft,2,2,9891 Hot Springs Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/20872-Catamaran-Ln-Huntington-Beach-CA-92646/25274060_zpid/,,Single Family,1590000,2/16/24,2084,sqft,762.96,6000,sqft,4,2,20872 Catamaran Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/7571-Whitney-Dr-Huntington-Beach-CA-92647/25253972_zpid/,,Single Family,550000,2/15/24,1583,sqft,347.44,6000,sqft,4,2,7571 Whitney Dr,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/19388-Peachtree-Ln-Huntington-Beach-CA-92648/25111390_zpid/,,Single Family,1500000,2/14/24,2298,sqft,652.74,2040,sqft,4,3,19388 Peachtree Ln,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/21052-Galbar-Cir-Huntington-Beach-CA-92646/25270394_zpid/,,Single Family,1110000,2/14/24,1242,sqft,893.72,6000,sqft,3,2,21052 Galbar Cir,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/8430-Hibiscus-Cir-Huntington-Beach-CA-92646/117508567_zpid/,,Single Family,1825000,2/14/24,3604,sqft,506.38,3604,sqft,4,5,8430 Hibiscus Cir,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/919-Alabama-St-Huntington-Beach-CA-92648/25114480_zpid/,,Single Family,1425000,2/13/24,1890,sqft,753.97,3125,sqft,4,4,919 Alabama St,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/6558-Ashbury-Cir-Huntington-Beach-CA-92648/25210350_zpid/,,Single Family,2425000,2/13/24,2968,sqft,817.05,5444,sqft,4,4,6558 Ashbury Cir,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/16401-Haiku-Ln-Huntington-Beach-CA-92649/119684286_zpid/,,Single Family,850000,2/13/24,1650,sqft,515.15,3700,sqft,3,2,16401 Haiku Ln,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/3532-Windspun-Dr-Huntington-Beach-CA-92649/25302027_zpid/,,Single Family,2600000,2/12/24,2151,sqft,1208.74,2447,sqft,4,3,3532 Windspun Dr,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/1822-Main-St-Huntington-Beach-CA-92648/25109118_zpid/,,Single Family,1300000,2/9/24,1557,sqft,834.94,7625,sqft,3,2,1822 Main St,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/20272-Ramona-Ln-Huntington-Beach-CA-92646/25272142_zpid/,,Single Family,1525000,2/9/24,1478,sqft,1031.8,6010,sqft,3,2,20272 Ramona Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/7852-Connie-Dr-Huntington-Beach-CA-92648/25288697_zpid/,,Single Family,1110000,2/9/24,1609,sqft,689.87,6342,sqft,3,2,7852 Connie Dr,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/120-11th-St-Huntington-Beach-CA-92648/79816605_zpid/,,Single Family,2650000,2/9/24,2976,sqft,890.46,2875,sqft,3,4,120 11th St,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/8331-Yorktown-Ave-Huntington-Beach-CA-92646/25276309_zpid/,,Single Family,1370000,2/7/24,2215,sqft,618.51,7280,sqft,3,2,8331 Yorktown Ave,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/19781-Carmania-Ln-Huntington-Beach-CA-92646/25281375_zpid/,,Single Family,1290000,2/7/24,1521,sqft,848.13,6000,sqft,4,2,19781 Carmania Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/5892-Bellfield-Ln-Huntington-Beach-CA-92648/25288171_zpid/,,Single Family,2200000,2/6/24,2615,sqft,841.3,8250,sqft,4,3,5892 Bellfield Ln,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/6021-Kenwick-Cir-Huntington-Beach-CA-92648/25288352_zpid/,,Single Family,1700000,2/6/24,2016,sqft,843.25,6101,sqft,4,3,6021 Kenwick Cir,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/16732-Baruna-Ln-Huntington-Beach-CA-92649/25300224_zpid/,,Single Family,4495000,2/6/24,2280,sqft,1971.49,5000,sqft,3,2,16732 Baruna Ln,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/1920-California-St-Huntington-Beach-CA-92648/25114615_zpid/,,Single Family,1407000,2/5/24,2084,sqft,675.14,3240,sqft,3,3,1920 California St,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/18541-Amalia-Ln-Huntington-Beach-CA-92648/25210968_zpid/,,Single Family,1850000,2/5/24,3104,sqft,596.01,5317,sqft,4,4,18541 Amalia Ln,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/9706-Monte-Carlo-Cir-Huntington-Beach-CA-92646/25269811_zpid/,,Single Family,810000,2/5/24,1118,sqft,724.51,1576,sqft,2,3,9706 Monte Carlo Cir,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/8281-Kingsdale-Dr-Huntington-Beach-CA-92646/25280141_zpid/,,Single Family,1350000,2/5/24,1844,sqft,732.1,6000,sqft,4,2,8281 Kingsdale Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/211-Joliet-Ave-Huntington-Beach-CA-92648/25114410_zpid/,,Single Family,2900000,2/2/24,3125,sqft,928,3125,sqft,3,4,211 Joliet Ave,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/15031-Genoa-Cir-Huntington-Beach-CA-92647/25263044_zpid/,,Single Family,940000,2/2/24,1295,sqft,725.87,6000,sqft,3,2,15031 Genoa Cir,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/15791-Carrie-Ln-Huntington-Beach-CA-92647/25263556_zpid/,,Single Family,940000,2/2/24,1032,sqft,910.85,6400,sqft,3,2,15791 Carrie Ln,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/16372-Eagle-Ln-Huntington-Beach-CA-92649/25265406_zpid/,,Single Family,1115000,2/2/24,1132,sqft,984.98,6000,sqft,3,2,16372 Eagle Ln,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/8182-Whitburn-Cir-Huntington-Beach-CA-92646/25276128_zpid/,,Single Family,1695000,2/2/24,2800,sqft,605.36,7125,sqft,4,3,8182 Whitburn Cir,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/17281-Newland-St-Huntington-Beach-CA-92647/25295497_zpid/,,Single Family,1120800,2/2/24,1311,sqft,854.92,7000,sqft,4,2,17281 Newland St,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/19901-Estuary-Ln-Huntington-Beach-CA-92646/25277154_zpid/,,Single Family,865000,2/1/24,894,sqft,967.56,6230,sqft,2,1,19901 Estuary Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/17091-Camelot-Cir-Huntington-Beach-CA-92649/25289659_zpid/,,Single Family,1690000,2/1/24,2662,sqft,634.86,6237,sqft,5,3,17091 Camelot Cir,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/5851-Lourdes-Dr-Huntington-Beach-CA-92649/25290368_zpid/,,Single Family,1175000,2/1/24,1230,sqft,955.28,6302,sqft,3,2,5851 Lourdes Dr,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/7232-Havenrock-Dr-Huntington-Beach-CA-92648/25110856_zpid/,,Single Family,1250000,1/31/24,1405,sqft,889.68,3468,sqft,3,2,7232 Havenrock Dr,Huntington Beach,92648,CA,USA
